id,contentLength,ari,colemanIndex,fleschKincaid,fleschReading,gunningFox,smog,sentenceCount,wordCount,nTag,perplexity,loc,hasAnswer,hasCode
23966284,263,30.127,8.032,25.554,27.626,29.6,17.122,1,65,2,0,2,f,f
23966287,384,2.743,5.76,3.935,85.852,6,7.387,9,96,3,0,6,f,f
23966290,270,14.233,6.287,12.872,66.895,15.2,8.842,2,72,2,0,4,t,t
23966295,393,14.023,9.361,13.813,50.647,16.4,14.068,3,92,2,0,9,t,t
23966297,606,8.154,6.529,9.053,69.085,12,11.208,7,153,5,0,8,f,t
23966298,470,1.798,4.891,3.464,88.339,5.6,7.169,12,122,3,0,14,f,t
23966300,677,8.562,8.279,8.934,66.413,11.6,11.457,8,159,4,0,6,f,t
23966301,151,7.988,9.359,8.74,62.68,11.2,11.208,2,34,3,0,5,t,t
23966302,435,5.912,8.889,6.421,70.399,9.6,10.126,8,96,2,0,4,t,t
23966306,146,15.655,7.442,14.148,59.529,16.8,11.208,1,37,1,0,6,t,t
23966307,258,4.591,7.112,5.03,80.727,7.2,8.239,5,61,4,0,2,t,f
23966308,213,6.489,10.079,6.366,69.456,11.2,11.208,4,45,3,0,2,t,f
23966310,1785,10.933,10.089,10.476,58.644,12.4,11.959,18,391,4,0,29,t,t
23966317,677,11.374,5.986,11.9,61.691,13.2,9.3,6,175,5,0,12,f,t
23966319,591,58.085,16.733,49.63,-70.179,50.8,29.924,1,107,2,0,6,f,f
23966322,785,8.731,7.925,8.857,68.572,11.2,10.504,9,187,2,0,6,f,t
23966323,1099,10.602,8.989,10.515,60.314,12.4,11.567,11,251,5,0,26,t,t
23966324,756,13.214,8.14,12.804,58.476,14.4,10.504,6,186,2,0,3,t,t
23966329,275,2.866,3.703,5.957,80.497,8.4,8.842,5,79,3,0,2,f,f
23966338,535,10.905,7.255,10.481,66.581,13.2,11.208,5,131,3,0,13,f,t
23966349,378,9.602,7.938,10.098,62.738,13.6,12.603,4,90,5,0,4,t,t
23966351,916,16.503,15.898,16.202,20.888,17.6,15.903,7,165,3,0,5,f,t
23966353,479,17.64,11.591,16.703,36.462,20,16.728,3,103,3,0,5,t,t
23966356,366,6.724,7.153,8.081,69.185,11.2,10.794,5,90,2,0,13,t,t
23966357,352,19.377,8.031,19.821,30.434,21.6,15.903,2,87,2,0,7,t,t
23966358,295,15.846,7.367,14.454,58.229,18.4,13.817,2,75,4,0,4,t,t
23966359,172,3.454,6.909,4.812,78.817,7.6,8.842,4,41,4,0,10,t,t
23966800,162,8.765,9.705,8.474,66.365,9.2,8.842,2,36,1,0,3,f,f
23966361,663,35.158,14.01,30.673,-8.182,32.8,22.502,2,131,5,0,13,t,t
23966364,561,15.779,11.442,14.476,43.377,18.4,16.219,4,117,3,0,6,f,t
23966365,234,12,6.56,11.715,63.615,14,11.208,2,59,5,0,8,t,t
23966366,256,8.84,8.757,10.68,53.521,10.8,10.504,3,59,4,0,6,f,t
23966370,163,17.763,8.202,17.12,43.565,18.8,13.024,1,40,2,0,6,f,t
23966371,989,8.998,7.779,9.442,65.741,12,11.208,11,237,5,0,8,f,t
23966372,207,10.569,7.585,9.972,68.096,14,12.162,2,50,1,0,6,t,t
23966378,992,117.202,8.75,94.285,-157.014,98,27.366,1,238,5,0,10,f,t
23966381,336,7.91,6.76,8.474,71.713,11.2,10.126,4,84,3,0,6,f,t
23966382,340,18.812,12.014,16.806,38.695,19.6,15.903,2,72,1,0,8,f,t
23966387,589,9.786,7.126,9.704,68.533,12,10.504,6,145,3,0,13,t,t
23966391,70,5.423,4.9,7.967,71.782,9.6,8.842,1,19,3,0,2,f,f
23966392,257,28.186,11.231,23.318,27.627,25.2,14.555,1,56,2,0,2,f,f
23966428,265,3.899,5.496,5.135,82.118,6.8,7.554,5,67,2,0,4,t,f
23966396,278,5.019,3.927,6.452,83.984,10.8,10.686,4,79,2,0,9,t,t
23966399,370,41.316,10.144,33.887,1.725,37.6,20.267,1,84,2,0,8,f,t
23966404,869,8.604,7.69,9.442,64.591,12.4,11.979,10,209,5,0,2,f,f
23966406,224,11.503,7.188,10.797,66.635,13.6,11.208,2,55,1,0,7,f,t
23966407,473,17.125,7.612,14.754,59.935,16.4,8.842,3,119,5,0,4,f,f
23966410,195,3.189,5.171,4.625,84.168,8.8,9.516,4,50,2,0,6,f,t
23966431,558,20.533,12.291,18.682,30.588,20,15.021,3,117,3,0,30,f,t
23966414,164,17.897,9.62,18.172,32.46,19.2,14.555,1,38,3,0,2,f,f
23966415,564,11.51,6.76,11.392,63.612,14.4,11.979,5,141,3,0,6,t,t
23966418,1578,11.012,8.388,11.208,58.52,13.2,11.979,15,369,5,0,13,t,t
23966434,122,14.055,11.943,12.096,52.868,14.8,13.024,1,25,1,0,2,t,f
23966422,127,6.447,7.994,7.155,69.593,10.8,11.208,2,29,2,0,6,f,t
23966427,448,16.124,8.861,14.862,52.035,16,11.208,3,107,2,0,4,f,t
23966435,305,7.678,8.502,8.118,68.472,11.2,11.208,4,71,3,0,4,t,t
23966438,231,1.809,3.132,4.185,88.215,6.4,6.742,5,65,2,0,7,t,t
23966448,336,9.046,9.587,10.131,55.828,12.8,12.603,4,75,3,0,9,f,t
23966452,143,5.59,4.797,7.446,76.412,9.6,8.842,2,39,3,0,11,t,t
23966487,4525,10.991,11.889,11.708,44.892,13.2,12.922,49,929,3,0,10,f,t
23966455,305,4.332,6.809,6.451,70.483,8.4,9.3,6,73,4,0,9,t,t
23966460,458,12.171,8.649,11.777,57.826,14.4,12.603,4,106,2,0,9,t,t
23966465,172,7.681,5.223,8.771,73.142,11.6,10.126,2,46,3,0,5,t,t
23966467,277,9.09,7.193,9.215,69.37,10.8,9.726,3,68,2,0,10,f,t
23966468,807,12.216,8.483,11.141,63.025,12.8,10.609,7,188,3,0,13,f,t
23966469,116,11.626,4.904,11.225,73.358,14.4,8.842,1,33,3,0,7,f,t
23966471,504,18.456,10.944,17.018,38.95,20,15.903,3,111,4,0,8,f,t
23966472,686,25.188,10.609,21.576,31.211,24,15.903,3,153,4,0,27,f,t
23966473,241,5.84,7.548,6.306,74.789,9.6,10.126,4,56,2,0,6,f,t
23966623,180,20.372,5.837,18.932,46.602,21.2,11.208,1,49,4,0,2,f,f
23966474,758,13.491,8.424,12.782,55.967,14,10.864,6,177,5,0,6,f,t
23966479,811,17.66,8.448,16.488,47.03,18.8,13.663,5,197,2,0,21,f,t
23966481,180,5.756,7.443,6.446,73.782,7.2,7.794,3,42,1,0,2,f,f
23966483,269,6.556,8.349,7.597,68.649,11.6,11.698,4,63,5,0,17,t,t
23966488,424,4.392,7.683,5.514,74.926,8,9.151,9,98,3,0,6,f,f
23966491,370,45.353,6.438,38.163,-3.996,41.2,15.903,1,98,4,0,4,t,t
23966497,180,3.338,6.295,5.327,76.461,8.8,9.516,4,44,3,0,4,t,t
23966500,2015,7.778,8.398,8.712,64.871,10.8,10.476,26,471,4,0,2,f,f
23966502,639,10.785,7.021,11.558,59.097,14,12.162,6,158,1,0,7,t,t
23966504,698,19.131,8.818,17.297,45.411,20.8,15.903,4,167,4,0,6,t,t
23966505,412,12.325,12.437,12.548,42.056,14.4,13.817,4,83,3,0,8,t,t
23966506,170,7.613,5.451,9.705,65.558,13.2,12.162,2,45,3,0,7,f,t
23966509,619,16.804,6.845,15.865,53.006,18.8,13.024,4,161,5,0,20,f,t
23966510,759,20.855,11.131,19.077,32.206,21.2,16.219,4,166,2,0,4,f,t
23966512,689,25.083,13.396,20.986,27.125,22.4,15.903,3,139,5,0,18,f,t
23966515,645,11.003,7.398,11,62.806,14.4,12.458,6,157,5,0,13,f,t
23966516,4807,27.504,16.894,21.657,20.973,23.6,17.605,19,866,4,0,4,f,t
23966518,310,10.849,8.56,10.487,62.625,14.4,13.024,3,72,1,0,8,f,t
23966521,584,15.665,7.922,15.149,51.018,18,13.817,4,145,3,0,14,f,t
23966522,298,6.219,8.397,6.896,69.491,9.6,10.355,5,67,3,0,3,t,f
23966523,443,57.762,5.074,47.792,-24.944,51.6,15.903,1,125,1,0,10,f,t
23966707,155,3.488,5.024,4.065,89.667,6,6.427,3,40,2,0,4,t,t
23966525,212,7.944,10.345,8.603,60.693,12.8,12.458,3,46,5,0,4,f,f
23966527,588,7.024,7.763,7.77,70.746,11.2,11.208,8,141,3,0,2,f,f
23966532,74,6.933,7.414,5.197,89.865,9.2,8.842,1,18,1,0,7,t,t
23966534,414,3.044,5.91,4.587,70.427,6,7.274,19,88,3,0,12,t,t
23966535,1487,11.342,11.093,11.439,50.335,13.6,13.241,15,314,5,0,24,f,t
23966539,177,19.458,8.445,17.92,43.176,18.8,11.208,1,43,4,0,4,f,t
23966540,280,31.003,10.378,25.837,22.033,28.8,17.122,1,63,5,0,7,f,t
23966541,101,3.367,5.08,5.365,79.755,8,8.842,2,26,3,0,7,f,t
23966542,832,5.63,7.331,6.907,70.353,8.8,9.784,14,195,1,0,10,t,t
23966544,3459,76.518,21.651,62.633,-111.758,65.6,38.46,4,544,5,0,13,f,t
23966545,100,9.514,5.015,12.421,54.097,15.2,13.024,1,27,2,0,2,f,f
23966551,361,12.24,5.463,12.986,61.33,14.4,8.842,3,100,5,0,10,t,t
23966557,407,5.825,7.977,6.594,71.453,9.2,9.957,7,93,2,0,9,f,t
23966592,92,8.119,3.27,10.236,69.763,13.6,11.208,1,27,2,0,8,t,t
23966559,263,2.642,5.32,4.792,80.596,7.2,8.344,6,67,2,0,6,t,t
23966563,359,9.033,11.166,9.34,54.106,9.6,10.355,5,73,5,0,7,t,t
23966594,194,21.606,8.005,19.355,41.79,23.2,15.903,1,48,3,0,2,t,f
23966569,279,10.893,11.533,9.65,60.312,12.4,11.855,3,58,4,0,4,f,t
23966584,113,14.414,14.894,14.514,28.406,17.6,15.903,1,21,4,0,6,f,t
23966586,322,7.891,7.831,8.775,66.439,10.4,10.126,4,77,5,0,10,t,t
23966587,1346,11.531,7.224,11.154,64.072,13.6,11.208,12,330,3,0,10,t,t
23966589,200,10.363,8.264,13.158,42.583,14.8,13.817,2,47,1,0,16,t,t
23966597,226,25.424,8.403,22.38,32.57,26,17.122,1,55,2,0,8,t,t
23966598,213,0.645,1.803,3.415,93.381,5.2,5.684,5,64,2,0,9,f,t
23966604,673,11.6,7.519,10.859,65.596,13.2,10.504,6,163,3,0,8,f,t
23966607,263,8.339,6.671,8.545,72.987,11.2,9.726,3,66,3,0,10,t,t
23966610,333,40.393,6.488,34.419,5.035,37.6,17.122,1,88,2,0,4,f,t
23966611,128,13.339,7.046,13.371,57.976,16.8,13.024,1,33,3,0,6,f,t
23966615,331,4.13,5.409,6.025,76.804,7.6,8.344,6,84,1,0,6,t,t
23966624,355,7.882,4.536,9.257,72.333,12.4,10.686,4,98,4,0,4,t,t
23966626,350,7.921,5.367,9.211,70.436,12.8,11.698,4,93,3,0,19,t,t
23966634,458,8.766,6.455,8.717,73.89,10.8,8.842,5,116,5,0,22,f,t
23966635,372,6.018,4.894,6.658,83.304,8.4,6.742,5,101,2,0,4,t,t
23966636,456,47.434,14.043,40.488,-34.915,45.6,29.924,1,90,4,0,2,f,f
23966638,159,3.959,5.613,6.425,72.747,10,10.504,3,40,1,0,4,t,t
23966640,74,6.933,7.414,7.163,75.765,9.2,8.842,1,18,4,0,19,f,t
23966648,809,10.881,9.381,11.372,54.055,14.8,13.817,8,182,5,0,2,t,f
23966651,219,6.021,5.44,6.802,80.732,10,9.726,3,58,2,0,6,f,t
23966653,1036,9.553,7.905,10.222,61.768,11.2,10.231,11,247,2,0,12,t,t
23966654,294,5.973,5.12,7.796,74.346,10.4,10.126,4,79,4,0,15,t,t
23966655,62,-0.002,2.681,4.384,78.772,5.2,7.169,2,17,3,0,6,t,t
23966656,919,12.806,10.538,13.014,45.841,16.4,15.078,8,198,5,0,21,t,t
23966661,570,7.068,8.443,6.952,74.828,9.2,9.516,8,133,3,0,13,f,t
23966663,408,49.048,7.307,41.308,-15.863,44.8,20.267,1,104,2,0,8,f,t
23966664,242,27.756,7.567,24.062,31.195,27.6,15.903,1,61,2,0,11,t,t
23966671,520,10.98,8.723,11.175,57.69,12,10.355,5,120,2,0,4,f,t
23966676,150,7.506,8.443,9.441,58.547,10,10.126,2,35,2,0,2,f,f
23966678,199,5.448,6.183,5.616,85.074,7.2,6.427,3,51,3,0,6,t,t
23966681,274,7.579,9.098,7.173,70.35,9.2,9.516,4,60,3,0,7,f,t
23966683,148,16.072,9.839,15.37,45.425,18,14.555,1,34,3,0,4,f,t
23966685,303,10.753,9.065,11.337,54.751,13.2,11.855,3,69,2,0,4,f,t
23966689,316,4.665,7.017,5.648,76.836,8.4,9.3,6,75,2,0,7,f,t
23966693,483,12.776,8.155,13.225,51.008,13.6,10.686,4,114,1,0,4,f,t
23966696,247,8.889,9.651,8.724,65.172,12,11.855,3,55,2,0,4,t,t
23966697,324,7.237,5.919,6.929,82.791,8.8,5.985,4,84,4,0,7,t,t
23966702,439,5.762,6.826,7.454,68.336,9.2,9.607,7,105,3,0,2,f,f
23966704,619,6.395,8.242,5.969,77.206,8,8.549,10,140,1,0,11,t,t
23966716,130,6.48,7.723,7.567,67.53,8.4,8.842,2,30,1,0,4,t,t
23966722,369,4.471,5.378,6.313,78.895,8,7.794,6,98,4,0,2,t,f
23966723,339,4.479,2.969,6.658,83.304,8.4,6.742,5,101,2,0,10,f,t
23966725,136,4.927,4.28,7.346,76.234,9.6,8.842,2,38,3,0,4,f,t
23966730,302,3.62,3.646,5.844,84.153,8,7.554,5,87,2,0,8,t,t
23966736,648,10.789,6.192,11.478,62.046,14,11.855,6,166,4,0,8,t,t
23966741,118,12.096,6.367,12.237,60.765,16,13.024,1,30,4,0,6,f,t
23966744,174,1.282,3.975,3.391,86.78,6,7.554,5,45,1,0,7,f,t
23966745,328,7.033,8.665,8.531,59.901,10.8,11.208,5,73,1,0,14,f,t
23966751,353,40.63,8.661,34.219,1.125,38.4,21.194,1,85,1,0,2,f,f
23966752,585,15.855,9.723,14.53,51.005,16.4,13.024,4,135,4,0,6,t,t
23966762,1533,78.839,13.612,62.11,-76.832,64.8,24.504,2,307,4,0,7,t,t
23966764,132,4.623,4.213,5.976,85.166,7.2,3.129,2,37,1,0,8,f,t
23966765,191,10.016,8.768,10.958,55.682,13.2,12.162,2,44,2,0,5,f,t
23966766,573,9.179,6.159,9.297,72.045,11.2,8.842,6,147,4,0,3,t,f
23966768,594,7.784,6.067,8.513,72.956,10.4,9.607,7,153,2,0,11,t,t
23966769,218,24.025,10.404,22.063,24.157,25.2,18.244,1,49,3,0,6,f,t
23966770,30,2.256,5.443,3.997,78.873,8.4,8.842,1,7,1,0,4,t,t
23966773,178,-0.107,2.362,2.989,92.156,4.4,5.684,5,52,4,0,2,f,f
23966778,130,1.578,3.469,4.496,84.205,8,8.842,3,36,3,0,16,t,t
23966784,388,4.986,5.605,5.964,82.586,8,7.794,6,102,4,0,33,f,t
23966786,124,0.821,4.024,3.386,85.034,8,8.842,4,32,4,0,4,f,t
23966792,203,10.663,8.64,11.149,56.983,12.4,11.208,2,47,2,0,13,t,t
23966793,607,7.05,9.297,7.745,66.646,12,11.855,9,137,3,0,10,t,t
23966795,680,15.951,13.314,15.367,32.263,16.4,14.837,5,133,3,0,7,t,t
23966797,578,11.719,5.896,12.001,62.457,14,10.355,5,150,4,0,22,t,t
23966805,163,8.896,9.869,9.13,61.665,11.6,11.208,2,36,2,0,13,f,t
23966813,971,13.108,9.196,12.942,51.253,16.4,14.375,8,220,3,0,20,t,t
23966815,273,6.477,7.938,8.538,62.79,9.2,9.516,4,65,3,0,2,f,f
23966819,375,13.249,8.017,12.288,59.804,16,13.559,3,89,4,0,35,t,t
23966822,193,2.769,4.49,5.579,77.776,6.8,8.076,4,51,2,0,7,t,t
23966824,154,6.34,4.797,7.49,78.763,9.2,7.169,2,42,2,0,4,f,t
23966826,279,5.361,4.822,6.881,79.574,9.6,8.842,4,76,4,0,2,t,f
23966827,304,41.831,2.659,36.838,3.72,40.8,15.903,1,97,4,0,9,t,t
23966829,182,8.214,4.64,8.084,81.632,12.4,10.126,2,50,2,0,3,f,f
23966830,279,5.965,8.705,6.756,68.714,9.2,9.889,5,62,2,0,2,f,f
23969717,226,4.542,8.301,5.972,70.411,8.4,9.387,5,51,5,0,2,t,f
23966835,299,33.905,9.004,28.221,19.19,30,13.024,1,71,4,0,10,f,t
23966837,204,6.12,7.231,7.43,71.478,9.6,9.726,3,50,2,0,2,f,f
23966839,127,13.186,4.979,14.183,57.495,15.2,8.842,1,36,2,0,4,t,t
23967654,138,14.625,6.778,13.856,59.845,16.4,11.208,1,36,3,0,6,t,t
23966844,327,12.391,11.113,11.508,53.525,13.2,11.855,3,69,2,0,10,f,t
23966848,456,16.457,9.069,14.948,52.012,16.4,11.208,3,108,1,0,7,t,t
23966858,468,8.791,5.611,9.45,71.129,12,10.355,5,123,4,0,8,t,t
23966862,217,5.293,3.488,7.022,82.12,9.6,7.794,3,63,4,0,6,t,t
23966864,4510,90.262,27.114,75.835,-173.012,76.4,46.916,4,619,2,0,11,f,t
23966865,373,12.961,7.823,11.599,67.118,14,9.726,3,93,2,0,4,f,t
23966866,352,9.726,10.126,10.92,51.057,14.8,13.817,4,77,2,0,6,t,t
23966867,1080,12.944,9.164,13.088,49.715,16,13.901,9,245,1,0,8,f,t
23966870,320,3.784,5.185,6.289,74.317,8.8,9.726,6,82,1,0,5,f,t
23966874,342,1.959,4.336,4.666,81.87,7.6,8.842,8,91,2,0,24,f,t
23966875,664,3.576,5.342,5.26,80.506,7.6,8.384,13,169,4,0,5,f,t
23966876,189,20.922,8.4,17.485,51.636,20,11.208,1,46,2,0,4,f,t
23966877,638,11.303,12.789,11.183,47.198,15.6,14.349,7,127,4,0,3,t,f
23966878,319,4.857,5.568,5.993,82.019,7.6,7.554,5,84,3,0,3,t,t
23967066,296,7.944,9.616,7.83,68.315,9.2,9.516,4,66,4,0,4,f,t
23966882,1044,13.143,11.151,12.18,51.278,15.6,14.068,9,220,5,0,6,f,t
23966883,512,9.328,9.887,8.045,70.926,10,9.726,6,113,5,0,6,t,t
23966884,246,6.777,9.032,7.594,64.666,8.8,9.516,4,54,3,0,3,f,f
23966888,1064,7.293,8.99,8.986,59.488,12.8,12.341,15,243,4,0,2,f,f
23966889,992,86.214,21.896,68.612,-120.782,70,34.936,1,155,2,0,10,f,t
23966891,492,11.614,11.892,14.369,28.021,18,16.156,5,101,4,0,5,f,t
23966892,301,1.579,3.56,3.678,89.814,5.6,6.869,7,83,4,0,4,t,t
23966893,320,17.402,9,14.601,58.062,16.4,10.126,2,76,4,0,5,t,t
23966895,640,11.271,8.67,11.81,54.327,14.4,13.024,6,148,2,0,15,f,t
23966896,318,36.772,8.213,32.379,1.85,35.6,20.267,1,78,5,0,4,t,t
23966897,277,5.958,6.508,6.744,77.884,7.2,5.985,4,70,3,0,21,t,t
23966898,612,35.41,8.072,29.797,15.908,33.2,17.694,2,151,2,0,13,t,t
23966899,202,22.391,8.987,20.83,31.215,24,17.122,1,48,2,0,10,t,t
23966900,266,3.627,4.906,4.328,88.611,6,6.742,5,69,2,0,6,f,t
23966901,708,12.699,9.101,13.051,49.284,14,12.458,6,161,4,0,9,f,t
23966904,693,36.722,13.778,30.388,0.091,34,22.502,2,138,5,0,4,f,t
23966909,289,6.617,7.175,6.955,76.813,9.6,9.516,4,71,2,0,7,t,t
23966910,228,26.468,6.582,22.953,37.365,24.4,8.842,1,60,4,0,4,f,t
23966911,205,9.649,3.994,9.846,78.796,12,3.129,2,61,4,0,8,t,t
23966914,366,8.974,7.153,9.574,66.498,13.2,12.162,4,90,5,0,5,f,t
23966936,153,7.296,7.556,7.89,71.447,9.2,8.842,2,37,3,0,2,f,f
23966918,281,15.182,9.663,13.605,55.408,16.4,13.024,2,65,4,0,7,f,t
23966921,1002,16.08,11.438,16.436,30.403,20.4,17.774,7,209,5,0,5,t,f
23966923,96,9.156,5.818,10.208,66.404,11.6,8.842,1,25,5,0,2,t,f
23966927,236,3.938,4.919,6.137,79.558,8,8.076,4,64,5,0,5,f,t
23967674,207,23.98,5.972,22.896,30.649,25.6,15.903,1,56,1,0,2,f,f
23966930,755,9.828,8.611,11.282,53.139,13.6,13.024,8,175,5,0,9,t,t
23966931,176,19.474,12.217,16.699,41.237,18.8,14.555,1,37,3,0,4,f,t
23966932,517,7.434,8.576,8.107,67.47,10.8,10.609,7,120,3,0,5,t,t
23966995,309,33.621,11.776,27.671,14.227,30,17.122,1,66,3,0,6,f,t
23966937,521,9.019,8.772,9.418,63.16,12.8,12.162,6,120,3,0,3,f,f
23966939,217,23.789,11.985,20.82,27.728,24.4,18.244,1,46,4,0,5,f,t
23966940,370,44.414,7.14,37.732,-6.249,39.6,14.555,1,95,2,0,22,t,t
23966942,173,18.941,9.674,18.005,37.22,22,17.122,1,40,3,0,2,t,f
23966996,145,9.961,12.702,10.099,47.596,11.2,11.208,2,28,3,0,5,f,t
23966944,308,3.991,6.07,5.963,74.87,7.6,8.842,6,76,1,0,7,t,t
23966950,525,10.387,6.106,10.411,68.51,12.8,9.889,5,135,4,0,2,f,f
23966997,297,16.022,8.838,16.204,42.115,17.6,13.817,2,71,2,0,2,t,f
23966953,269,30.367,8.956,25.226,28.194,28,14.555,1,64,2,0,10,f,t
23966954,204,3.785,5.76,5.81,76.117,8.4,9.516,4,51,4,0,9,f,t
23966959,373,6.761,6.823,7.651,73.337,10.4,10.355,5,93,2,0,15,t,t
23966998,169,20.543,2.298,18.304,61.795,22,3.129,1,55,3,0,2,f,f
23966999,1095,10.106,7.63,9.593,69.034,12.8,11.39,11,264,3,0,10,f,t
23966963,2207,9.832,12.291,12.26,32.811,14.8,13.663,30,432,1,0,6,f,t
23966964,356,40.272,9.463,34.978,-7.877,39.2,23.727,1,83,4,0,7,f,t
23966970,115,4.498,5.557,5.527,81.262,6.8,7.169,2,29,2,0,4,f,t
23966971,280,32.41,7.76,27.724,20.971,29.6,13.024,1,70,2,0,10,t,t
23966974,567,7.995,7.938,9.937,58.167,13.2,12.785,7,135,4,0,9,f,t
23966975,117,-0.606,2.083,3.718,83.098,5.6,7.169,4,33,3,0,4,f,t
23966979,251,3.99,3.733,6.016,83.99,8,7.169,4,72,2,0,4,f,t
23966987,544,5.407,6.659,6.21,76.463,8.4,9.151,9,131,5,0,4,t,t
23966988,1097,6.993,6.194,8.279,71.455,10.4,9.424,14,281,3,0,16,f,t
23966989,489,17.764,9.245,15.675,50.958,16.4,9.726,3,115,3,0,11,f,t
23966991,300,11.142,10.385,10.651,57.293,12.4,11.855,3,65,4,0,8,f,t
23966993,342,4.793,8.025,6.758,66.456,8.4,9.236,7,78,2,0,4,t,t
23967009,556,8.856,10.265,9.193,59.943,11.6,11.492,7,121,2,0,6,f,t
23967011,309,36.493,7.238,28.962,28.128,31.6,3.129,1,79,2,0,10,f,t
23967159,366,12.606,7.38,11.472,68.028,13.6,8.842,3,93,3,0,3,f,f
23967016,543,11.468,8.583,11.189,59.728,13.6,11.979,5,126,5,0,4,f,t
23967020,168,18.472,7.212,15.45,60.883,18.8,11.208,1,43,2,0,4,t,t
23967022,471,7.281,6.911,7.849,73.519,12,11.538,6,117,4,0,2,f,f
23967023,59,2.465,0.575,5.78,89.245,10,8.842,1,20,1,0,6,t,t
23967045,963,26.727,18.786,23.712,-1.917,27.2,22.29,4,164,2,0,6,f,t
23967024,267,4.62,6.772,6.18,73.552,9.6,10.355,5,64,2,0,13,t,t
23967025,245,4.932,6.475,6.632,75.119,9.2,9.516,4,62,3,0,2,f,f
23967028,741,7.376,5.814,8.058,75.483,10.4,9.445,9,193,3,0,4,f,t
23967035,395,7.354,6.94,8.791,66.947,13.2,12.688,5,98,2,0,2,f,f
23967038,487,10.016,8.143,10.516,60.636,12.8,11.602,5,115,5,0,2,f,f
23967047,286,9.48,7.265,10.536,61.086,10.8,8.842,3,70,2,0,63,f,t
23967048,149,5.641,3.61,7.339,80.738,9.2,7.169,2,43,1,0,7,t,t
23967053,98,10.139,8.297,8.771,73.142,9.2,3.129,1,23,2,0,6,f,t
23967055,316,8.765,10.174,7.384,72.848,8.8,8.842,4,69,2,0,8,t,t
23967058,336,34.893,17.743,28.42,-3.609,30,21.194,1,59,3,0,4,f,t
23967068,637,8.797,6.797,9.818,65.127,12,11.208,7,159,2,0,12,t,t
23967069,251,27.565,11.08,24.955,14.112,28.4,20.267,1,55,1,0,2,f,f
23967070,312,6.595,10.472,6.97,64.384,9.2,10.126,6,65,2,0,2,f,f
23967073,239,10.022,12.527,11.054,44.308,15.2,14.068,3,48,1,0,3,f,t
23967074,130,14.677,1.216,17.169,52.12,20.4,13.024,1,45,2,0,4,t,t
23967076,33,1.999,5.496,3.755,82.39,8,8.842,1,8,1,0,6,f,t
23967087,719,9.062,7.966,9.515,64.918,10.8,9.828,8,171,3,0,6,f,t
23967079,217,10.575,5.153,10.426,74.635,13.6,10.126,2,61,4,0,10,t,t
23967081,159,17.336,7.042,17.668,41.415,21.2,15.903,1,41,4,0,6,t,t
23967084,446,6.42,6.043,8.2,70.412,11.6,11.208,6,115,2,0,9,t,t
23967085,1071,16.167,14.429,14.002,39.648,16.8,15.248,8,202,4,0,8,f,t
23967088,378,20.77,11.024,18.082,39.341,21.2,15.903,2,83,4,0,5,t,t
23967092,469,7.535,7.646,8.254,69.429,12,11.855,6,113,3,0,6,f,t
23967096,1220,15.086,10.732,14.256,44.503,17.2,14.868,9,261,5,0,9,f,t
23967098,439,4.764,5.684,6.619,76.87,8.8,9.236,7,115,4,0,11,t,t
23967105,342,8.146,6.899,7.69,77.774,10,8.842,4,85,3,0,7,t,t
23967108,553,9.585,8.647,9.969,61.586,11.2,10.504,6,128,5,0,2,f,f
23967176,154,5.127,8.116,7.166,64.468,8.8,9.726,3,35,3,0,4,t,f
23967109,240,3.86,6.572,5.21,78.371,10.4,10.794,5,58,3,0,14,t,t
23967110,211,5.029,3.574,6.655,83.567,8.4,6.427,3,61,5,0,14,t,t
23967114,293,7.926,9.75,7.086,73.203,8,8.076,4,65,1,0,2,f,f
23967115,119,13.127,10.158,12.704,50.291,14.8,13.024,1,26,5,0,2,t,f
23967118,215,4.801,7.03,5.579,77.776,6.8,8.076,4,51,3,0,9,t,t
23967122,271,8.957,11.759,8.468,58.399,10.8,11.208,4,54,4,0,2,f,f
23967123,771,7.506,7.88,8.132,69.535,11.6,11.408,10,184,5,0,12,f,t
23967127,195,21.444,10.303,19.002,37.198,21.2,14.555,1,44,3,0,7,t,t
23967128,186,9.929,9.284,11.143,52.577,14,13.024,2,42,4,0,7,t,t
23967131,277,32.942,6.55,28.075,23.803,32.4,17.122,1,73,4,0,5,t,t
23967157,1353,18.743,17.111,18.093,11.852,20.4,18.002,9,235,3,0,24,f,t
23967132,176,4.294,7.116,6.305,67.67,8.8,9.516,4,40,3,0,4,t,t
23967134,389,44.485,9.104,36.066,0.348,40,19.287,1,92,4,0,4,f,t
23967138,246,28.064,7.953,24.836,25.648,26.8,14.555,1,61,1,0,2,f,f
23967139,968,20.305,18.613,17.889,14.603,18,16.114,6,161,3,0,8,f,t
23967143,304,5.524,8.925,6.377,69.232,8.4,9.3,6,67,2,0,2,f,f
23967146,202,3.367,5.08,5.138,81.382,8.8,9.516,4,52,3,0,6,t,t
23967152,458,25.263,10.39,21.679,31.359,26,18.774,2,103,2,0,11,t,t
23967164,155,16.876,6.467,15.366,57.922,16.4,3.129,1,41,5,0,5,f,t
23967171,195,21.48,9.723,17.956,46.48,20.4,13.024,1,45,3,0,2,f,f
23967177,282,15.027,7.594,13.545,61.18,15.6,10.126,2,71,4,0,18,f,t
23967181,481,18.435,21.485,15.703,15.428,20.4,17.411,4,74,4,0,6,t,t
